,tconst,averageRating,numVotes
199600,tt0340044,5.3,174
100259,tt0137708,3.3,174
717004,tt1488602,3.1,174
861726,tt1998393,4.8,174
55468,tt0078359,7.1,174
122538,tt0180347,8.4,174
891301,tt21264776,8.7,174
156732,tt0251151,8.4,174
503133,tt1076778,4.6,174
694675,tt14430560,2.7,174
569877,tt11958698,5.8,174
1223693,tt5588328,6.0,174
71337,tt0096717,7.6,174
1182529,tt4944852,5.0,174
1146694,tt4342402,6.3,174
1225515,tt5613796,6.0,174
576257,tt12079822,4.2,174
423431,tt0872025,6.1,174
901243,tt21632892,5.2,174
690982,tt14353840,5.8,174
106499,tt0149893,6.2,174
709199,tt1471868,6.9,174
151030,tt0238992,4.3,174
862758,tt2006051,5.9,174
3623,tt0012699,6.1,174
651234,tt13545494,5.4,174
73603,tt0099344,5.6,174
226608,tt0400611,4.6,174
1123492,tt3973590,5.7,174
153876,tt0245209,7.5,174
15762,tt0032104,6.0,174
1120036,tt3904176,7.4,174
1099779,tt3614356,7.6,174
586171,tt1227822,6.7,174
99701,tt0136556,6.8,174
1100261,tt3621078,7.9,174
1100341,tt3622178,6.3,174
252134,tt0461861,7.2,174
746072,tt15489762,5.2,174
586790,tt1228962,8.9,174
814276,tt1785690,5.1,174
506872,tt10839484,6.0,174
51854,tt0074189,4.4,174
516800,tt1100910,7.3,174
1283072,tt6520014,6.6,174
1225917,tt5619044,4.6,174
1173491,tt4772190,6.0,174
997907,tt27391124,6.3,174
807592,tt1753767,5.6,174
26107,tt0044603,6.7,174
74482,tt0100401,6.6,174
120354,tt0176356,8.0,174
754916,tt15720978,6.8,174
38136,tt0058428,6.7,174
252527,tt0462506,5.6,174
1351216,tt7921282,5.8,174
37503,tt0057713,7.2,174
505337,tt1080671,5.8,174
1027051,tt2891456,7.7,174
1410751,tt9314934,6.9,174
70529,tt0095814,5.2,174
501985,tt10751150,4.9,174
198570,tt0337742,7.0,174
1265905,tt6233916,6.5,174
75003,tt0101016,5.4,174
1143542,tt4291032,6.4,174
53875,tt0076526,5.7,174
5064,tt0016783,6.7,174
1025448,tt28775874,7.9,174
649333,tt13508962,5.5,174
880577,tt2091893,5.5,174
38120,tt0058411,6.2,174
235959,tt0422622,4.6,174
110428,tt0156523,6.7,174
103556,tt0144046,8.0,174
651657,tt1355608,6.1,174
239071,tt0429570,7.3,174
242962,tt0439130,6.7,174
154676,tt0246730,7.0,174
876412,tt2076866,4.1,174
1392177,tt8893870,2.6,174
664968,tt13828460,9.4,174
187296,tt0311592,5.6,174
1280362,tt6466606,7.2,174
523064,tt11110938,3.8,174
264415,tt0492283,7.2,174
468293,tt10172550,5.8,174
582754,tt1220718,5.4,174
1223180,tt5581080,7.4,174
75972,tt0102155,5.0,174
75909,tt0102076,4.5,174
264401,tt0492093,6.2,174
861319,tt1996211,7.6,174
856047,tt19782458,6.5,174
101480,tt0140028,5.8,174
55067,tt0077900,5.1,174
212787,tt0370938,5.7,174
1181559,tt4930176,6.2,174
105148,tt0147590,6.9,174
24995,tt0043270,5.6,174
1027894,tt29006367,4.0,174
652849,tt13580730,6.0,174
1352103,tt7938416,5.7,174
213239,tt0371915,7.1,174
515625,tt10986342,6.1,174
138632,tt0211737,7.3,174
1218738,tt5515342,3.2,174
187577,tt0312151,5.9,174
71116,tt0096478,6.8,174
25099,tt0043393,7.4,174
71066,tt0096420,5.7,174
73423,tt0099134,5.5,174
42467,tt0063472,2.0,174
36033,tt0056098,5.7,174
632228,tt13199754,7.1,174
36225,tt0056310,7.5,174
96602,tt0129892,7.2,174
26370,tt0044913,6.7,174
129988,tt0194109,5.1,174
1289961,tt6659930,5.0,174
728661,tt1513755,6.7,174
1179096,tt4881302,4.6,174
214271,tt0374117,6.7,174
57915,tt0081169,7.1,174
37210,tt0057391,5.4,174
1039819,tt2971560,8.2,174
803795,tt1740549,4.7,174
571746,tt1199552,5.3,174
48116,tt0069899,4.7,174
982411,tt2649882,4.3,174
802159,tt1733729,4.0,174
35655,tt0055679,7.6,174
79372,tt0106221,4.9,174
57586,tt0080794,6.1,174
24132,tt0042222,6.3,174
1230015,tt5686372,6.8,174
1383322,tt8676424,6.4,174
983964,tt2660690,7.2,174
659670,tt13711860,6.8,174
817096,tt1800677,5.7,174
514726,tt10970600,7.1,174
169527,tt0277275,5.3,174
1144717,tt4310426,6.2,174
217216,tt0380724,3.1,174
629285,tt13144162,4.4,174
67219,tt0091997,4.3,174
1390591,tt8858494,4.4,174
1257162,tt6099468,6.8,174
920182,tt22398186,6.5,174
772285,tt1625864,5.2,174
1329394,tt7467436,6.7,174
1198818,tt5198868,4.5,174
95853,tt0128324,3.9,174
734654,tt15260940,5.0,174
45905,tt0067398,6.1,174
193142,tt0323546,6.3,174
135408,tt0204972,5.7,174
152865,tt0243196,3.3,174
1116895,tt3854186,3.6,174
758091,tt15788204,6.1,174
150139,tt0236920,7.1,174
792026,tt16969060,4.9,174
670472,tt13932420,1.4,174
1139152,tt4216834,5.8,174
1368316,tt8306326,6.8,174
863965,tt2011926,1.2,174
9730,tt0024443,5.6,174
67589,tt0092422,7.3,174
80113,tt0107100,5.9,174
38517,tt0058866,5.0,174
1288129,tt6616622,1.6,174
1288638,tt6628386,3.0,174
830091,tt1847591,7.9,174
411827,tt0837794,5.6,174
908043,tt2190820,4.6,174
23907,tt0041919,6.1,174
1384088,tt8693758,6.1,174
41003,tt0061757,3.6,174
78243,tt0104854,4.4,174
106754,tt0150239,3.5,174
1394448,tt8954954,5.9,174
850243,tt1948209,6.6,174
436630,tt0918519,6.9,174
26908,tt0045580,5.7,174
1426807,tt9800520,7.4,174
251979,tt0461472,6.5,174
16149,tt0032572,5.3,174
265699,tt0495922,5.5,174
47105,tt0068730,7.1,174
121583,tt0178746,4.4,174
708820,tt1471172,5.7,174
413219,tt0841009,5.9,174
47350,tt0069015,6.6,174
56855,tt0079949,5.4,174
794643,tt1705064,6.1,174
1114537,tt3818446,7.8,174
514916,tt10974808,6.0,174
42815,tt0063867,6.8,174
27408,tt0046164,7.3,174
78614,tt0105315,3.7,174
1151361,tt4425402,4.9,174
1287717,tt6609010,6.9,174
33219,tt0052921,6.3,174
1228,tt0002898,6.8,174
491755,tt10563920,6.0,174
1286412,tt6582784,4.6,174
1334012,tt7561364,3.8,174
1334069,tt7562368,6.7,174
908793,tt2192882,3.9,174
1213369,tt5437148,6.1,174
863215,tt2008647,3.3,174
1286721,tt6590488,6.4,174
132278,tt0198553,7.5,174
4747,tt0016006,6.5,173
259204,tt0479620,5.8,173
1357067,tt8045466,6.0,173
115940,tt0167312,6.8,173
1070552,tt3212404,7.5,173
41110,tt0061878,5.5,173
728469,tt15133684,5.6,173
20540,tt0037799,6.3,173
242139,tt0437016,6.5,173
523978,tt11125820,8.9,173
255412,tt0470643,6.8,173
52868,tt0075367,7.0,173
655706,tt1363141,3.6,173
656827,tt1365457,5.6,173
13503,tt0029308,6.3,173
44434,tt0065715,6.0,173
755142,tt15727294,6.8,173
723975,tt15046058,8.1,173
44264,tt0065521,5.8,173
54017,tt0076698,4.4,173
1068662,tt3196692,2.5,173
31037,tt0050404,6.0,173
125323,tt0185167,5.5,173
62206,tt0086174,5.3,173
520920,tt1107846,4.1,173
30654,tt0049962,5.4,173
1352064,tt7937990,4.8,173
135928,tt0206238,6.1,173
875840,tt2075276,6.2,173
1376417,tt8493638,3.5,173
1355295,tt8005114,5.8,173
876038,tt20758252,3.9,173
519616,tt1105714,7.1,173
1377793,tt8526106,5.5,173
467226,tt10156610,9.5,173
950013,tt23828902,4.7,173
1306975,tt6990770,6.3,173
31124,tt0050499,5.6,173
861767,tt1998766,8.5,173
661820,tt1376247,2.9,173
63438,tt0087602,6.0,173
153542,tt0244576,6.2,173
484726,tt10449248,6.3,173
1353896,tt7974326,6.9,173
871399,tt20501472,5.6,173
948108,tt2375906,3.6,173
115450,tt0166453,6.5,173
15141,tt0031365,6.0,173
103880,tt0144626,5.6,173
42724,tt0063763,5.7,173
225771,tt0398584,6.3,173
225841,tt0398722,6.3,173
232635,tt0415288,7.4,173
6565,tt0019957,5.5,173
910152,tt21968956,5.5,173
634012,tt13232730,1.0,173
185492,tt0307837,6.8,173
1168958,tt4707780,6.7,173
59993,tt0083573,4.4,173
139505,tt0213636,6.5,173
1238081,tt5811512,5.6,173
1228471,tt5659872,7.9,173
1334980,tt7583568,6.7,173
231826,tt0413390,6.2,173
43613,tt0064764,7.2,173
1080115,tt3341382,7.2,173
1366472,tt8265444,7.9,173
1335463,tt7592742,7.2,173
60361,tt0084001,4.6,173
98656,tt0134494,6.0,173
1096097,tt3563342,3.9,173
1096578,tt3570012,6.3,173
56697,tt0079761,7.0,173
1424487,tt9730840,8.8,173
258067,tt0477255,3.3,173
934446,tt2308711,5.9,173
127708,tt0189467,5.7,173
158344,tt0254749,6.5,173
256971,tt0475014,6.7,173
97575,tt0132162,6.2,173
126442,tt0187131,3.8,173
248671,tt0453040,6.2,173
845437,tt1927158,4.0,173
1127116,tt4034808,5.9,173
225098,tt0397216,7.5,173
197045,tt0333399,6.8,173
918579,tt2230805,6.1,173
626369,tt1308745,3.4,173
846649,tt1933618,4.4,173
626364,tt1308738,7.7,173
1166920,tt4678298,5.7,173
232209,tt0414428,6.2,173
149934,tt0236474,5.8,173
537371,tt11349002,7.3,173
672121,tt13972240,7.3,173
36233,tt0056321,6.9,173
97543,tt0132068,6.9,173
58258,tt0081583,4.1,173
96428,tt0129558,5.0,173
1235940,tt5781386,5.6,173
197100,tt0333638,6.2,173
625011,tt13062674,6.1,173
847559,tt19365926,4.7,173
159773,tt0257875,5.3,173
16796,tt0033348,5.9,173
57971,tt0081242,6.8,173
1415618,tt9454974,6.9,173
623411,tt1303776,3.4,173
97341,tt0131603,4.4,173
33070,tt0052750,5.6,173
1336973,tt7624514,5.4,173
92658,tt0122948,6.8,173
1220200,tt5537382,5.6,173
703553,tt14604562,4.6,173
102022,tt0141083,5.8,173
198558,tt0337728,5.4,173
941667,tt2348322,7.1,173
884611,tt21073770,6.6,173
221651,tt0389989,4.3,173
763227,tt1592744,7.6,173
1315277,tt7165808,5.8,173
54644,tt0077409,5.1,173
54614,tt0077376,5.4,173
90753,tt0120072,5.9,173
11142,tt0026333,5.9,173
90704,tt0120017,7.6,173
125956,tt0186387,7.2,173
858196,tt19850916,4.8,173
470887,tt1021085,6.3,173
613009,tt12830908,7.3,173
1313702,tt7136962,3.2,173
125768,tt0186014,3.4,173
34600,tt0054481,5.0,173
128980,tt0191833,5.9,173
243007,tt0439226,6.6,173
451208,tt0971240,8.3,173
258737,tt0478706,7.2,173
90262,tt0119500,4.7,173
14376,tt0030409,5.7,173
54204,tt0076912,4.3,173
103765,tt0144415,5.1,173
662876,tt1378702,7.4,173
1409100,tt9269420,4.8,173
34362,tt0054204,5.6,173
935462,tt23142586,4.1,173
776981,tt1638308,6.0,173
1226938,tt5637842,6.0,173
674620,tt1402421,8.6,173
542587,tt1144487,5.4,173
49727,tt0071713,7.1,173
36527,tt0056646,4.9,173
33760,tt0053537,7.3,173
1100404,tt3622998,6.4,173
898599,tt2150915,7.1,173
186643,tt0310181,4.1,173
100142,tt0137392,3.7,173
33925,tt0053720,6.3,173
766757,tt16060476,5.7,173
853638,tt1967679,6.9,173
1224500,tt5599520,7.1,173
101889,tt0140808,7.0,173
894175,tt21357092,4.2,173
39487,tt0059983,7.5,173
642848,tt1339404,2.9,173
394493,tt0789771,6.3,173
1131414,tt4102318,3.2,173
200651,tt0343306,7.7,173
1414294,tt9411912,4.5,173
452396,tt0976145,6.6,173
1104021,tt3674010,4.4,173
126059,tt0186531,7.0,173
1087112,tt3445408,7.8,173
12474,tt0028012,6.7,173
41881,tt0062785,6.9,173
139516,tt0213653,5.1,173
1018972,tt2842732,5.7,173
69944,tt0095124,6.9,173
74992,tt0101002,6.4,173
1300575,tt6864588,4.9,173
550757,tt11613502,6.9,173
175008,tt0287112,6.6,173
219724,tt0386095,4.7,173
82127,tt0109526,4.9,173
70561,tt0095851,4.2,173
411480,tt0837124,4.1,173
29291,tt0048379,5.5,173
807554,tt1753670,6.7,173
3150,tt0010964,7.8,173
74139,tt0099975,5.8,173
7224,tt0021048,5.4,173
1303925,tt6931266,4.4,173
202445,tt0347474,4.7,173
1059605,tt3119298,6.9,173
23732,tt0041718,4.9,173
123686,tt0182253,4.9,173
69525,tt0094655,3.4,173
1382051,tt8645290,5.6,173
8726,tt0023119,5.8,173
48489,tt0070327,5.4,173
122228,tt0179833,7.8,173
66915,tt0091646,6.8,173
973983,tt2584702,6.7,173
254096,tt0466845,5.2,173
598951,tt12539758,5.0,173
1004410,tt2765636,4.2,173
1422757,tt9677416,3.4,173
1056361,tt31015278,7.9,173
179846,tt0296348,6.0,173
963247,tt2479216,7.4,173
681151,tt1415184,5.9,173
1196916,tt5170360,7.0,173
211949,tt0368936,6.4,173
601922,tt1260573,3.7,173
22590,tt0040302,5.5,173
1023860,tt28678362,7.0,173
990888,tt27031259,7.1,173
406255,tt0822785,5.6,173
38348,tt0058674,5.5,173
1200317,tt5217512,8.2,173
1026176,tt28814948,6.1,173
240918,tt0433931,5.9,173
166464,tt0271563,5.1,173
120857,tt0177468,6.1,173
1297103,tt6803946,6.3,173
28209,tt0047130,4.3,173
74795,tt0100764,4.4,173
252415,tt0462318,6.7,173
9360,tt0023945,6.0,173
1385609,tt8731156,6.5,173
219406,tt0385430,7.7,173
1156565,tt4504418,5.2,173
1297172,tt6805492,6.6,173
785399,tt1668078,7.0,173
77390,tt0103835,4.3,173
171045,tt0280036,7.1,173
412770,tt0839960,5.8,173
700673,tt14549954,5.9,173
809770,tt1763324,5.3,173
1285361,tt6562798,4.9,173
21394,tt0038831,5.3,173
78015,tt0104579,6.7,173
254296,tt0467505,3.3,173
1295094,tt6769956,9.0,173
1254974,tt6069520,3.9,173
123544,tt0181998,7.1,173
1034911,tt29441355,6.4,173
74469,tt0100384,6.7,173
48656,tt0070519,5.9,173
415613,tt0848613,5.2,173
589798,tt12352250,2.5,173
740529,tt15385142,6.6,173
48376,tt0070200,5.7,173
236151,tt0423129,3.6,173
22657,tt0040385,5.9,173
1252728,tt6038114,4.8,173
22668,tt0040399,5.6,173
30465,tt0049744,7.1,173
977894,tt26249116,5.2,173
219972,tt0386693,6.3,173
36787,tt0056927,6.3,173
581105,tt1217620,5.6,173
426815,tt0882765,5.3,173
560316,tt11779642,4.8,173
72181,tt0097699,4.3,173
430813,tt0896680,7.4,173
80774,tt0107901,6.3,173
600408,tt12567090,5.1,173
83791,tt0111536,6.9,173
86699,tt0115183,5.2,173
216003,tt0378139,6.2,173
1290868,tt6680742,3.9,173
72988,tt0098640,4.3,173
28810,tt0047841,5.2,173
79878,tt0106821,5.9,173
3210,tt0011173,6.2,173
1390307,tt8851190,7.6,173
1020122,tt28484880,7.7,173
67596,tt0092430,7.3,173
606966,tt12708236,6.2,173
979393,tt26348071,8.0,173
1382634,tt8657486,5.4,173
142211,tt0219161,3.8,173
1030079,tt2915500,4.2,173
73278,tt0098959,5.0,173
1379829,tt8579302,2.6,173
81479,tt0108769,8.3,173
22996,tt0040793,6.5,173
7994,tt0022135,5.6,173
1257495,tt6103292,6.0,173
1254220,tt6058496,6.2,173
46606,tt0068188,5.1,173
571404,tt11989466,5.4,173
741414,tt1540068,6.6,173
84154,tt0112007,7.5,173
1055759,tt30972058,6.0,173
956774,tt24178158,6.8,173
71823,tt0097279,6.3,173
247434,tt0450044,5.8,172
1137645,tt4194054,4.9,172
1362534,tt8178396,7.4,172
1380314,tt8591070,4.4,172
84013,tt0111836,5.3,172
745216,tt1547442,6.4,172
786978,tt1674306,7.8,172
1100701,tt3627372,6.2,172
554680,tt1168670,6.8,172
237515,tt0426266,4.7,172
22087,tt0039649,6.1,172
227632,tt0402763,5.3,172
1344897,tt7784812,7.6,172
77576,tt0104055,2.7,172
1380249,tt8589846,5.7,172
35967,tt0056026,4.7,172
1365162,tt8236394,7.2,172
18484,tt0035322,5.5,172
814286,tt1785869,5.4,172
1208899,tt5338544,5.7,172
1380452,tt8594582,3.4,172
1225882,tt5618626,7.4,172
997322,tt27353917,8.7,172
1052194,tt3072802,7.0,172
405389,tt0819841,7.9,172
796087,tt1708497,4.1,172
24560,tt0042711,7.3,172
151271,tt0239515,7.5,172
1102066,tt3648578,6.9,172
415625,tt0848638,3.0,172
192504,tt0322118,6.4,172
1102213,tt3651358,5.5,172
33990,tt0053795,5.5,172
732207,tt15208338,6.5,172
1196241,tt5158846,8.5,172
1224630,tt5601582,5.6,172
894303,tt2136121,4.8,172
60824,tt0084553,7.1,172
1173533,tt4772912,4.8,172
128486,tt0190900,5.7,172
966370,tt2511058,2.1,172
15179,tt0031406,5.0,172
83229,tt0110864,5.8,172
1393765,tt8936306,6.6,172
18874,tt0035788,5.6,172
156486,tt0250682,5.6,172
140175,tt0215163,4.6,172
45435,tt0066875,5.3,172
55896,tt0078845,5.3,172
77118,tt0103511,8.6,172
100266,tt0137720,6.5,172
528948,tt11204452,2.6,172
120162,tt0176012,6.4,172
70021,tt0095208,5.9,172
142983,tt0220635,7.4,172
687766,tt14282522,7.1,172
718571,tt14926702,6.3,172
1322445,tt7309430,6.7,172
587968,tt1231273,6.1,172
36478,tt0056586,5.2,172
22615,tt0040339,6.4,172
1290052,tt6661904,6.0,172
1127845,tt4047150,5.0,172
36337,tt0056430,5.6,172
1416127,tt9469576,8.4,172
224868,tt0396782,4.3,172
922858,tt2249700,6.9,172
97245,tt0131456,7.1,172
204126,tt0352068,6.9,172
590421,tt12363788,5.8,172
923271,tt2250890,6.3,172
455775,tt0988868,4.2,172
1226681,tt5633450,4.8,172
136221,tt0206833,6.9,172
243302,tt0439668,7.0,172
844289,tt1920980,5.7,172
1126081,tt4017558,4.2,172
590134,tt1235855,5.2,172
1383255,tt8673042,6.1,172
561242,tt1179658,6.5,172
982517,tt2651158,8.1,172
139555,tt0213733,5.9,172
1230243,tt5689524,4.9,172
96587,tt0129861,3.5,172
922070,tt2247115,5.7,172
238500,tt0428196,5.9,172
95435,tt0127417,4.2,172
160481,tt0259289,7.0,172
846672,tt1933696,7.1,172
28939,tt0047988,6.2,172
1185173,tt4993990,4.2,172
118733,tt0173156,4.3,172
592619,tt1241015,4.2,172
1088269,tt3460320,7.7,172
979641,tt2636480,6.7,172
58514,tt0081877,7.3,172
67268,tt0092053,6.2,172
241796,tt0436216,5.1,172
920406,tt2240884,4.3,172
917008,tt2223236,5.6,172
237235,tt0425527,6.1,172
469839,tt1019690,8.9,172
96367,tt0129422,7.5,172
177328,tt0291501,6.0,172
1089895,tt3478868,6.5,172
1210321,tt5356804,3.8,172
250407,tt0457379,5.8,172
1328217,tt7438706,4.7,172
79252,tt0106077,7.6,172
718150,tt14915618,5.8,172
843193,tt19121678,6.4,172
971614,tt25623916,3.3,172
258341,tt0477890,7.0,172
16119,tt0032530,6.0,172
971538,tt25616472,8.6,172
1202493,tt5249994,5.4,172
1228005,tt5652722,7.9,172
1183314,tt4957736,8.0,172
541345,tt11422938,7.0,172
904775,tt2180809,4.2,172
1097543,tt3582042,4.6,172
903644,tt2175739,2.3,172
852214,tt1959087,7.4,172
1183244,tt4956270,5.5,172
1202366,tt5247736,7.0,172
1261550,tt6166002,7.0,172
1371703,tt8385210,8.7,172
56421,tt0079444,6.9,172
823091,tt1825772,1.8,172
840516,tt1895486,5.2,172
24220,tt0042316,5.9,172
10067,tt0024910,5.8,172
60308,tt0083933,6.2,172
24047,tt0042097,7.1,172
1035872,tt2948816,6.6,172
1168347,tt4699954,3.3,172
134039,tt0202199,6.0,172
843190,tt19121576,5.0,172
17767,tt0034469,4.9,172
540211,tt11397836,5.8,172
1333297,tt7549452,4.2,172
94371,tt0125647,7.4,172
22428,tt0040085,6.1,172
910402,tt21976444,6.3,172
1082917,tt3383420,5.2,172
698013,tt14495434,6.8,172
909715,tt21956512,6.2,172
46093,tt0067604,5.8,172
161733,tt0261575,4.3,172
1424948,tt9742524,6.0,172
927712,tt2276275,6.4,172
563082,tt1183136,8.0,172
815469,tt1791666,6.1,172
907602,tt2188907,2.9,172
822078,tt1823096,5.7,172
491455,tt10558988,7.2,172
216634,tt0379504,6.1,172
158667,tt0255448,6.7,172
111003,tt0157797,5.3,172
911659,tt22010956,7.3,172
234290,tt0418872,4.9,172
1026447,tt2884130,7.5,172
135926,tt0206235,6.8,172
551320,tt11626116,4.8,172
89387,tt0118464,6.2,172
140859,tt0216569,5.8,172
71023,tt0096368,5.7,172
104342,tt0145621,8.3,172
198706,tt0337976,2.6,172
1055083,tt3091138,5.0,172
138407,tt0211303,4.1,172
1417239,tt9505224,5.3,172
25703,tt0044107,6.5,172
1303257,tt6918790,4.8,172
71140,tt0096503,7.4,172
874984,tt2071567,3.4,172
105235,tt0147772,6.6,172
799485,tt1723012,6.2,172
661393,tt1374996,5.6,172
486689,tt10479726,4.0,172
85812,tt0114075,6.1,172
35701,tt0055731,5.2,172
1134800,tt4151098,8.2,172
143199,tt0221015,7.8,172
214975,tt0375824,5.8,172
1058200,tt3111306,3.1,172
1156698,tt4506722,6.8,172
14321,tt0030342,6.0,172
125745,tt0185978,6.4,172
567452,tt11912616,5.7,172
110231,tt0156158,4.7,172
680952,tt1414820,7.5,172
809738,tt1763270,4.8,172
1265422,tt6227264,4.2,172
579302,tt12138298,4.2,172
41649,tt0062524,7.6,172
30131,tt0049351,4.3,172
166344,tt0271366,5.6,172
90145,tt0119354,3.8,172
545765,tt1151113,7.8,172
51669,tt0073979,6.7,172
38086,tt0058375,6.6,172
1375250,tt8463172,7.4,172
780607,tt1648095,6.4,172
8174,tt0022391,5.0,172
496081,tt10648648,5.4,172
1244798,tt5914630,2.4,172
521690,tt11090306,6.1,172
423574,tt0872306,7.1,172
948665,tt23782540,5.0,172
480549,tt1037774,6.9,172
448723,tt0961210,6.2,172
466208,tt1014068,4.8,172
1115648,tt3833900,5.6,172
138076,tt0210667,5.8,172
10747,tt0025838,5.6,172
107145,tt0150790,5.0,172
802068,tt1733536,6.2,172
1145841,tt4328146,4.5,172
220456,tt0387701,6.5,172
1115742,tt3835730,5.6,172
1115436,tt3831518,6.5,172
400758,tt0808080,5.9,172
868646,tt20355536,5.7,172
1178429,tt4868300,4.0,172
8579,tt0022934,5.3,172
72846,tt0098463,5.8,172
744228,tt1545564,6.9,172
518939,tt11045776,2.5,172
1357674,tt8060288,5.4,172
13130,tt0028841,6.1,172
713771,tt14817802,6.7,172
1020895,tt2851298,5.4,172
721694,tt14998880,3.7,172
106433,tt0149802,7.5,172
1304332,tt6944552,7.1,172
180708,tt0298078,6.8,172
1376026,tt8484252,8.6,172
829647,tt18454132,2.8,172
1067878,tt3188682,5.4,172
19992,tt0037111,6.2,172
86252,tt0114616,5.2,172
1304538,tt6949398,4.0,172
63973,tt0088229,6.2,172
784475,tt1664627,7.6,172
1308583,tt7025812,5.4,172
236126,tt0423061,5.8,172
871762,tt2051886,3.0,172
26118,tt0044619,6.0,172
574687,tt1205004,6.2,172
26229,tt0044754,5.7,172
1376620,tt8498478,7.6,172
88083,tt0116859,7.4,172
605650,tt12680102,1.9,172
88052,tt0116820,6.1,172
463943,tt1010020,5.6,172
918672,tt2231098,6.4,172
115240,tt0166106,7.5,172
1279158,tt6445236,4.7,172
65210,tt0089663,6.9,172
1221917,tt5564792,5.5,172
738100,tt15334154,4.2,172
137249,tt0208948,6.1,172
75451,tt0101535,5.9,172
881552,tt2096480,4.9,172
421584,tt0865953,8.3,172
25097,tt0043391,6.0,172
646293,tt1345531,6.3,172
36604,tt0056731,6.7,172
881182,tt2094693,7.1,172
1106646,tt3710778,7.1,172
942388,tt2354019,5.0,172
221856,tt0390425,7.7,172
1176413,tt4834300,3.3,172
110492,tt0156659,5.9,172
1196904,tt5170162,5.7,172
75359,tt0101436,4.5,172
675707,tt14045100,5.0,172
14847,tt0031008,7.0,172
940460,tt2341308,2.8,172
580523,tt12164008,5.9,172
1277713,tt6420682,8.4,172
885831,tt21105576,6.2,172
1379797,tt8578422,5.0,172
7328,tt0021202,3.8,172
263487,tt0489788,4.1,172
1347595,tt7842764,4.9,172
420532,tt0862568,7.6,172
5494,tt0017726,6.2,172
91224,tt0120636,6.6,172
1002439,tt27571272,5.3,172
102500,tt0142085,6.9,172
1002935,tt2759302,7.1,172
885653,tt21100404,6.6,172
443861,tt0945602,6.7,172
649516,tt13511518,6.3,172
879922,tt2089624,6.0,172
34414,tt0054266,4.6,171
574379,tt12044826,4.8,171
711404,tt14764474,6.9,171
36200,tt0056282,6.7,171
1149824,tt4401612,5.9,171
239883,tt0431527,4.5,171
848575,tt19397580,6.8,171
41287,tt0062094,5.1,171
566911,tt11905394,5.0,171
998562,tt27418823,2.1,171
174772,tt0286620,4.8,171
26116,tt0044614,5.8,171
54295,tt0077018,6.2,171
912526,tt22037128,8.9,171
130872,tt0195857,5.2,171
654630,tt13614172,6.9,171
257645,tt0476461,6.0,171
150463,tt0237601,5.6,171
112509,tt0160759,6.6,171
1203117,tt5259790,4.4,171
1198051,tt5187816,5.2,171
27903,tt0046774,5.3,171
646294,tt1345532,6.2,171
862411,tt2004211,4.6,171
246466,tt0447590,7.2,171
911715,tt22012456,4.5,171
1289050,tt6638586,7.7,171
1223627,tt5587022,6.3,171
590311,tt1236244,7.3,171
97525,tt0131993,2.0,171
1392880,tt8912134,4.0,171
535656,tt11318336,7.0,171
729884,tt1516146,6.3,171
632271,tt13200364,4.8,171
47044,tt0068664,5.3,171
912289,tt22029522,4.6,171
1289694,tt6651118,3.3,171
812288,tt1774674,4.9,171
8310,tt0022576,4.5,171
711386,tt14763752,7.2,171
79601,tt0106497,6.1,171
915088,tt2213658,7.1,171
133961,tt0202032,3.8,171
1001074,tt27518944,7.5,171
728664,tt1513760,6.4,171
383082,tt0756486,6.6,171
52818,tt0075306,7.1,171
58432,tt0081781,6.4,171
41260,tt0062063,6.6,171
215483,tt0376995,5.7,171
1016435,tt28275597,6.6,171
1290807,tt6679554,5.2,171
213911,tt0373400,2.8,171
26406,tt0044955,5.9,171
4720,tt0015959,6.0,171
1232497,tt5725908,7.0,171
591572,tt1238962,8.0,171
41103,tt0061870,5.5,171
1271015,tt6315022,4.3,171
1178844,tt4876642,8.0,171
803382,tt1738078,6.8,171
1166995,tt4679238,6.1,171
865778,tt20216586,3.4,171
37478,tt0057685,5.7,171
887306,tt21155384,5.0,171
109321,tt0154111,6.6,171
1392484,tt8903294,4.7,171
1115864,tt3837360,5.7,171
656643,tt1365090,3.5,171
1151934,tt4433360,4.3,171
118870,tt0173531,7.0,171
112731,tt0161160,5.9,171
500596,tt10726854,7.2,171
1390004,tt8842764,5.7,171
1231420,tt5710532,3.8,171
1413180,tt9378658,4.8,171
1429910,tt9893266,4.4,171
981175,tt26448958,7.0,171
40059,tt0060655,5.8,171
500497,tt10724982,5.0,171
590919,tt12374106,7.5,171
644295,tt1342122,4.6,171
54760,tt0077542,6.5,171
733932,tt15243614,5.3,171
129761,tt0193633,5.9,171
1231785,tt5715116,6.6,171
70181,tt0095390,5.0,171
23257,tt0041145,5.2,171
96388,tt0129470,6.3,171
889276,tt21220892,2.7,171
101335,tt0139745,4.4,171
419143,tt0858424,4.6,171
582299,tt12199174,8.4,171
629156,tt13142680,6.5,171
1107503,tt3721630,3.1,171
193429,tt0324175,6.0,171
910954,tt21994054,5.6,171
69048,tt0094094,6.3,171
69122,tt0094179,4.2,171
1147098,tt4353962,4.3,171
41635,tt0062508,6.6,171
1121220,tt3919234,4.3,171
1340115,tt7687254,6.6,171
1200484,tt5218740,5.2,171
135318,tt0204773,7.6,171
1025360,tt2877084,4.8,171
51129,tt0073330,6.5,171
989745,tt26934645,8.4,171
201872,tt0346226,7.5,171
216472,tt0379185,5.0,171
